476.935	2.24
477.301	1.68
477.667	1.65
478.032	1.38
478.398	0.59
478.764	1.12
479.129	0.96
479.495	0.86
479.86	0.96
480.225	1.67
480.591	1.23
480.956	1.04
481.321	1.69
481.687	1.71
482.052	1.93
482.417	1.81
482.782	1.78
483.147	1.66
483.512	1.32
483.877	0.88
484.242	1.03
484.607	1.51
484.972	1.32
485.337	1.56
485.701	1.23
486.066	1.35
486.431	2.14
486.795	2.45
487.16	2.59
487.524	1.58
487.889	1.84
488.253	3.15
488.618	6.02
488.982	13.69
489.346	29.83
489.711	42.33
490.075	47.46
490.439	49.2
490.803	49.41
491.167	51.05
491.531	50.02
491.895	51.07
492.259	50.16
492.623	49.43
492.987	50.63
493.351	49.77
493.715	50.32
494.078	50.11
494.442	51.4
494.806	50.01
495.169	51.4
495.533	50.25
495.896	51.27
496.26	50.54
496.623	49.92
496.987	49.83
497.35	50.61
497.713	50
498.077	49.66
498.44	51.4
498.803	49.67
499.166	49.35
499.529	50.98
499.892	49.68
500.255	50.4
500.618	50.62
500.981	50.34
501.344	51.24
501.707	51.07
502.069	50.26
502.432	49.42
502.795	51.07
503.157	50.84
503.52	50.75
503.883	50.91
504.245	50.48
504.608	50.86
504.97	52.04
505.332	50.76
505.695	50.51
506.057	50.37
506.419	50.11
506.781	50.93
507.143	51.3
507.506	51.26
507.868	51.52
508.23	50.84
508.592	50.48
508.953	50.89
509.315	51.51
509.677	50.72
510.039	51.46
510.401	50.62
510.762	51.09
511.124	51.1
511.486	50.98
511.847	50.31
512.209	51.42
512.57	51.5
512.932	51.9
513.293	51.02
513.654	51.85
514.016	52.41
514.377	51.14
514.738	51.44
515.099	51.04
515.46	50.61
515.821	50.68
516.182	51.41
516.543	50.25
516.904	51.59
517.265	51.66
517.626	52.16
517.987	51.47
518.348	51.89
518.708	52.26
519.069	51.68
519.429	51.2
519.79	52.18
520.151	52.36
520.511	52.27
520.871	51.56
521.232	52.1
521.592	51.27
521.952	51.43
522.313	51.2
522.673	51.63
523.033	51.41
523.393	51.5
523.753	51.57
524.113	50.6
524.473	51.68
524.833	51.01
525.193	51.03
525.553	51.2
525.913	50.54
526.273	51.84
526.632	51.74
526.992	52.5
527.351	52.3
527.711	52.29
528.071	51.4
528.43	50.76
528.789	51.7
529.149	51.33
529.508	51.61
529.868	51.65
530.227	51.63
530.586	51.81
530.945	51.3
531.304	51.73
531.663	52.13
532.022	51.64
532.381	52.27
532.74	51.76
533.099	52.42
533.458	52.01
533.817	52.55
534.176	52.79
534.534	52.72
534.893	51.75
535.252	51.7
535.61	53.48
535.969	52.84
536.327	52.42
536.686	52.35
537.044	53.79
537.402	52.3
537.761	51.89
538.119	51.32
538.477	52.51
538.835	52.23
539.193	52.73
539.551	50.88
539.909	52.22
540.267	51.9
540.625	51.94
540.983	51.91
541.341	52.45
541.699	53.32
542.057	52.49
542.414	52.75
542.772	52.63
543.129	52.56
543.487	51.39
543.845	52.09
544.202	52.62
544.559	52.73
544.917	52.36
545.274	52.73
545.631	52.09
545.989	52.38
546.346	51.96
546.703	52.93
547.06	52.68
547.417	52.61
547.774	52.82
548.131	52.69
548.488	52.95
548.845	53.85
549.202	53.23
549.559	52.79
549.915	53.43
550.272	53.84
550.629	54.17
550.985	52.55
551.342	52.81
551.698	53.19
552.055	52.58
552.411	52.93
552.767	52.25
553.124	52.13
553.48	52.02
553.836	52.55
554.192	53.04
554.549	53.82
554.905	53.6
555.261	52.52
555.617	52.67
555.973	53.13
556.328	51.88
556.684	52.41
557.04	53.21
557.396	53.49
557.752	52.29
558.107	52.41
558.463	53.18
558.818	52.89
559.174	52.69
559.529	53.44
559.885	53.32
560.24	52.42
560.596	53.58
560.951	53.25
561.306	54.07
561.661	52.77
562.017	52.37
562.372	53.6
562.727	51.92
563.082	54.19
563.437	53.59
563.792	52.98
564.146	53.56
564.501	53.34
564.856	53.4
565.211	52.93
565.565	53.33
565.92	53.58
566.275	51.03
566.629	51.62
566.984	52.64
567.338	53.09
567.693	53.47
568.047	53.14
568.401	53.18
568.756	53.19
569.11	53.71
569.464	53.51
569.818	52.5
570.172	52.25
570.526	51.69
570.88	53.86
571.234	53.61
571.588	54.75
571.942	53.73
572.296	53.18
572.649	52.21
573.003	54.06
573.357	54.14
573.71	52.93
574.064	52.74
574.417	52.94
574.771	52.85
575.124	53.33
575.478	51.97
575.831	50.76
576.184	53.27
576.537	54.57
576.891	54.35
577.244	52.5
577.597	53.13
577.95	52.62
578.303	52.8
578.656	52.91
579.009	53.15
579.362	52.68
579.714	53.45
580.067	52.5
580.42	52.29
580.773	52.46
581.125	53.14
581.478	53.59
581.83	52.55
582.183	51.14
582.535	53.23
582.888	53.74
583.24	53.51
583.592	53.43
583.944	52.16
584.297	52.84
584.649	52.87
585.001	53.74
585.353	53.64
585.705	53.56
586.057	52.63
586.409	53.09
586.761	53.12
587.112	52.67
587.464	53.05
587.816	53.73
588.167	53.44
588.519	54.26
588.871	53.26
589.222	53.15
589.574	54.52
589.925	52.16
590.276	52.63
590.628	53.9
590.979	54.32
591.33	55.38
591.682	53.64
592.033	53.76
592.384	53.28
592.735	54.31
593.086	54.69
593.437	53.59
593.788	53.25
594.139	54.04
594.489	54.45
594.84	53.51
595.191	53.05
595.541	53.72
595.892	53.75
596.243	53.36
596.593	53.5
596.944	53.92
597.294	53.19
597.644	54.91
597.995	53.15
598.345	53.58
598.695	53.1
599.045	52.86
599.396	52.96
599.746	51.98
600.096	51.88
600.446	52.58
600.796	53.55
601.146	54.59
601.495	54.76
601.845	53.99
602.195	55.13
602.545	55.68
602.894	54.22
603.244	54.5
603.594	54.49
603.943	53.49
604.293	53.79
604.642	54.6
604.991	53.85
605.341	53.4
605.69	53.93
606.039	53.94
606.388	54.71
606.737	55.7
607.086	54.68
607.436	54.82
607.784	55.36
608.133	55.47
608.482	54.84
608.831	54.67
609.18	53.82
609.529	54.12
609.877	53.78
610.226	54.07
610.575	54.61
610.923	54.71
611.272	54.16
611.62	53.54
611.968	54.06
612.317	54.61
612.665	55.06
613.013	54.28
613.362	54.21
613.71	53.63
614.058	53.02
614.406	54.9
614.754	55.93
615.102	53.54
615.45	54.78
615.798	54.12
616.146	54.37
616.493	53.22
616.841	53.62
617.189	53.46
617.536	53.53
617.884	53.3
618.231	53.17
618.579	55.1
618.926	55.02
619.274	54.48
619.621	54.97
619.968	54.41
620.316	54.78
620.663	54.49
621.01	54.37
621.357	54.75
621.704	53.87
622.051	53.89
622.398	54.44
622.745	54.25
623.092	54.09
623.438	55.07
623.785	55.52
624.132	54.93
624.479	55.26
624.825	55.43
625.172	54.83
625.518	55.33
625.865	54.54
626.211	55.24
626.557	55.18
626.904	55.06
627.25	55.76
627.596	54.81
627.942	54.65
628.288	55.26
628.635	54.33
628.981	55.14
629.326	54.47
629.672	54.09
630.018	53.97
630.364	53.64
630.71	54.2
631.056	53.48
631.401	52.09
631.747	53.89
632.092	53.23
632.438	53.45
632.783	54.61
633.129	54.83
633.474	55.06
633.82	54.62
634.165	55.85
634.51	54.05
634.855	54.81
635.2	53.88
635.545	54.24
635.89	54.89
636.235	55.43
636.58	55.93
636.925	54.62
637.27	55.69
637.615	55.73
637.96	54.28
638.304	55.31
638.649	54.78
638.993	55.68
639.338	55.65
639.682	56.06
640.027	56.13
640.371	55.62
640.716	55.28
641.06	55.33
641.404	55.41
641.748	55.05
642.092	55.79
642.437	55.94
642.781	54.43
643.125	55.02
643.469	54.98
643.812	54.5
644.156	54.5
644.5	53.41
644.844	53.68
645.187	54.86
645.531	55.23
645.875	55.24
646.218	55.53
646.562	56.58
646.905	55.27
647.249	57.04
647.592	55.82
647.935	55.78
648.278	55.12
648.622	54.69
648.965	54.78
649.308	54.73
649.651	53.69
649.994	53.84
650.337	55.37
650.68	56.39
651.023	54.63
651.365	55.75
651.708	55.98
652.051	55.99
652.393	55.86
652.736	54.05
653.079	54.58
653.421	55.71
653.764	54.77
654.106	54.42
654.448	55.7
654.791	56.07
655.133	57.06
655.475	56.08
655.817	55.73
656.159	55.77
656.501	56.53
656.843	55.93
657.185	55.41
657.527	55.82
657.869	56.73
658.211	56.08
658.553	55.11
658.894	55.83
659.236	54.58
659.577	56.44
659.919	55.17
660.26	54.96
660.602	55.21
660.943	54.98
661.285	55.25
661.626	54.83
661.967	53.69
662.308	55.47
662.65	56.23
662.991	56.29
663.332	54.93
663.673	55.92
664.014	55.05
664.354	54.55
664.695	57.49
665.036	57.07
665.377	57.2
665.718	57.47
666.058	57.68
666.399	58.16
666.739	58.84
667.08	58.55
667.42	58.65
667.761	59.66
668.101	60.77
668.441	61.37
668.781	61.22
669.122	61.37
669.462	60.75
669.802	61.94
670.142	62.91
670.482	62.45
670.822	62.12
671.162	60.37
671.501	61.91
671.841	63.29
672.181	63.43
672.521	63.55
672.86	65.31
673.2	63.93
673.539	63.23
673.879	64.56
674.218	65.47
674.558	63.74
674.897	64.09
675.236	65.4
675.575	65.54
675.915	64.2
676.254	65.29
676.593	66.85
676.932	65.26
677.271	65.94
677.61	63.99
677.948	63.71
678.287	63.12
678.626	64.81
678.965	64.86
679.303	65.74
679.642	63.54
679.981	65.16
680.319	65.45
680.658	64.08
680.996	65.84
681.334	64.84
681.673	65.67
682.011	65.09
682.349	65.33
682.687	67.33
683.025	66.17
683.363	65.33
683.701	65.28
684.039	65.84
684.377	64.02
684.715	64.11
685.053	63.82
685.391	64.24
685.728	64.15
686.066	64.98
686.403	65.2
686.741	65.46
687.078	65.21
687.416	66.23
687.753	66.79
688.091	66.75
688.428	65.16
688.765	66.2
689.102	64.34
689.439	65.2
689.776	67.15
690.114	66.73
690.45	66.12
690.787	65.15
691.124	64.12
691.461	66
691.798	65.41
692.135	65.59
692.471	67.07
692.808	64.93
693.144	67.55
693.481	65.88
693.817	65.48
694.154	67.21
694.49	68.3
694.826	67.48
695.163	66.01
695.499	66.6
695.835	66.57
696.171	65.52
696.507	69.09
696.843	66.28
697.179	66.7
697.515	67.83
697.851	66.54
698.187	66.07
698.522	65.32
698.858	66.47
699.194	68.21
699.529	66.01
699.865	67.55
700.2	68.42
700.536	68.3
700.871	66.7
701.206	67.62
701.542	69.19
701.877	68.97
702.212	68.51
702.547	68.34
702.882	65.88
703.217	66.54
703.552	66.38
703.887	66.45
704.222	67.68
704.557	68.6
704.891	68.5
705.226	67.83
705.561	67.73
705.895	67.99
706.23	69.69
706.564	69.73
706.899	67.46
707.233	68.66
707.567	67.06
707.902	67.57
708.236	67.5
708.57	67.71
708.904	67.57
709.238	68
709.572	66.48
709.906	67.84
710.24	66.98
710.574	66.82
710.908	68.64
711.242	68.33
711.575	67.26
711.909	68.92
712.243	69.82
712.576	68.82
712.91	68.73
713.243	68.67
713.577	68.14
713.91	68.24
714.243	68.07
714.576	68.2
714.91	67.92
715.243	66.28
715.576	66.42
715.909	65.47
716.242	66.44
716.575	68.42
716.908	68.85
717.24	67.7
717.573	69.98
717.906	68.1
718.239	67.79
718.571	67.19
718.904	65.58
719.236	66.71
719.569	68.22
719.901	67.46
720.233	68.29
720.566	68.18
720.898	68.08
721.23	68.87
721.562	71.6
721.894	68.39
722.226	68.66
722.558	68.89
722.89	69.42
723.222	70.58
723.554	66.32
723.886	66.31
724.217	68.98
724.549	67.18
724.881	68.33
725.212	65.86
725.544	69.02
725.875	69.27
726.207	69.76
726.538	67.56
726.869	69.57
727.2	67.82
727.532	69.03
727.863	67.68
728.194	69.2
728.525	67.42
728.856	68.21
729.187	69.61
729.518	67.7
729.848	68.78
730.179	68.53
730.51	71.3
730.841	71.13
731.171	70.64
731.502	69.89
731.832	71.65
732.163	70.55
732.493	67.23
732.823	66.42
733.154	67.41
733.484	70.52
733.814	70.47
734.144	71.33
734.474	71.27
734.804	71.36
735.134	70.55
735.464	71.01
735.794	70.65
736.124	69.71
736.454	67.32
736.783	67.51
737.113	70.04
737.443	68.56
737.772	69.86
738.102	70.64
738.431	70.93
738.76	70.66
739.09	71.28
739.419	71.37
739.748	69.56
740.077	70.73
740.407	70.37
740.736	68.35
741.065	68.17
741.394	69.22
741.722	70.31
742.051	69.26
742.38	70.85
742.709	72.24
743.038	72.8
743.366	69.82
743.695	70.98
744.023	73.07
744.352	70.51
744.68	70.81
745.009	70.98
745.337	72.53
745.665	72.72
745.993	74.22
746.322	71.93
746.65	72.35
746.978	72.44
747.306	71.48
747.634	74.45
747.962	72.73
748.289	73.27
748.617	72.17
748.945	70.42
749.273	71.58
749.6	73.21
749.928	72.78
750.255	73.73
750.583	73
750.91	73.82
751.237	74.34
751.565	70.19
751.892	72.78
752.219	72.74
752.546	73.51
752.873	74.38
753.2	74.54
753.527	73.16
753.854	71.97
754.181	71.99
754.508	71.61
754.835	75.62
755.161	72.61
755.488	70.29
755.815	71.79
756.141	72.28
756.468	74.44
756.794	74.26
757.121	74.33
757.447	72.42
757.773	74.61
758.099	71.07
758.426	73.48
758.752	72.08
759.078	73.78
759.404	72.64
759.73	73.16
760.056	71.41
760.381	73.86
760.707	73.17
761.033	76.03
761.359	74.25
761.684	73.18
762.01	75.41
762.335	75.03
762.661	75.03
762.986	78.1
763.311	76.08
763.637	74.51
763.962	76.4
764.287	75.93
764.612	76.46
764.937	78.66
765.262	75.7
765.587	74.73
765.912	71.86
766.237	73.05
766.562	73.76
766.887	74.36
767.212	75.6
767.536	76.74
767.861	76.03
768.185	75.01
768.51	74.19
768.834	72.25
769.159	74.35
769.483	76.56
769.807	74.94
770.131	74.54
770.456	72.89
770.78	72.65
771.104	75.86
771.428	75.78
771.752	74.5
772.076	77.16
772.399	75.08
772.723	71.89
773.047	71.78
773.371	74.21
773.694	76.35
774.018	75.53
774.341	76.26
774.665	75.92
774.988	77.34
775.311	80.19
775.635	80.51
775.958	79.91
776.281	78.54
776.604	77.25
776.927	77.64
777.25	77.12
777.573	77.45
777.896	77.9
778.219	80.51
778.542	77.66
778.864	74.4
779.187	75.46
779.51	75.45
779.832	77.6
780.155	78.78
780.477	80.03
780.8	80.85
781.122	79.07
781.444	77.89
781.767	78.46
782.089	78.65
782.411	78.09
782.733	79.16
783.055	79.68
783.377	80.45
783.699	79.49
784.021	80.5
784.343	79.28
784.664	81.22
784.986	82.38
785.308	81.62
785.629	80.79
785.951	82.17
786.272	80.68
786.594	81.63
786.915	79.93
787.236	77.82
787.558	77.68
787.879	77.26
788.2	78.52
788.521	78.41
788.842	77
789.163	80.53
789.484	79.51
789.805	82
790.126	82.85
790.446	80.25
790.767	79.89
791.088	82.3
791.408	81.65
791.729	81.24
792.049	82.3
792.37	80.49
792.69	81.95
793.01	80.04
793.331	82.14
793.651	81.69
793.971	82.4
794.291	82.68
794.611	82.36
794.931	83.29
795.251	83.67
795.571	83.75
795.891	82.92
796.211	83.36
796.53	79.55
796.85	78.5
797.169	77.43
797.489	81.39
797.808	80.91
798.128	81.97
798.447	82.69
798.767	84.17
799.086	81.75
799.405	82.41
799.724	80.04
800.043	79.02
800.362	78.1
800.681	81.31
801	82.46
801.319	85.55
801.638	83.15
801.957	81.71
802.275	82.26
802.594	83.9
802.913	82.76
803.231	85.05
803.55	86.4
803.868	81.67
804.186	84.82
804.505	81.62
804.823	84.93
805.141	84.28
805.459	82.76
805.777	82.26
806.095	85.47
806.413	84.66
806.731	85.47
807.049	83.83
807.367	82.6
807.685	86.03
808.002	85.4
808.32	87.43
808.638	88.1
808.955	86.98
809.273	87.86
809.59	86.97
809.907	87.23
810.225	85.67
810.542	86.58
810.859	86.49
811.176	88.33
811.493	85.43
811.81	90.64
812.127	88.39
812.444	86.3
812.761	88.46
813.078	89.67
813.395	88.47
813.711	87.35
814.028	84.82
814.345	84.55
814.661	84.9
814.977	86.52
815.294	88.26
815.61	87.22
815.927	88.77
816.243	92.57
816.559	88.25
816.875	89.83
817.191	87.72
817.507	87.55
817.823	88.7
818.139	86.66
818.455	86.58
818.771	90.14
819.086	90.6
819.402	88.49
819.718	89.99
820.033	90.36
820.349	91.18
820.664	91.14
820.98	90.67
821.295	89.25
821.61	85.41
821.925	94.35
822.241	89.98
822.556	88.45
822.871	89.2
823.186	87.8
823.501	90.21
823.815	91.74
824.13	88.63
824.445	93.12
824.76	94.54
825.074	92.58
825.389	90.62
825.704	91.45
826.018	90.02
826.332	90.06
826.647	92.3
826.961	92.06
827.275	87.31
827.59	81.87
827.904	84.37
828.218	90.59
828.532	86.23
828.846	92.89
829.16	91.86
829.474	89.03
829.787	93.55
830.101	90.35
830.415	94.91
830.728	89.54
831.042	93.11
831.356	90.91
831.669	86.29
831.982	89.82
832.296	90.73
832.609	87.03
832.922	93.27
833.235	91.26
833.549	93.75
833.862	92.34
834.175	87.37
834.488	94.29
834.8	92.95
835.113	94.24
835.426	101.02
835.739	95.35
836.051	96.64
836.364	93.94
836.677	96.2
836.989	95.12
837.302	95
837.614	91.26
837.926	90.25
838.239	88.85
838.551	96.39
838.863	94.44
839.175	91.78
839.487	89.99
839.799	97.41
840.111	95.96
840.423	98.16
840.735	91.47
841.046	94.83
841.358	100.51
841.67	91.47
841.981	91.95
842.293	97.62
842.604	98.79
842.916	96.35
843.227	94.33
843.538	89.19
843.849	88.57
844.161	89.57
844.472	89.85
844.783	93.76
845.094	93.54
845.405	97.66
845.716	91.89
846.026	92.06
846.337	97.51
846.648	94.09
846.959	97.27
847.269	94.18
847.58	96
847.89	94.45
848.201	92.17
848.511	93.5
848.821	93.04
849.132	94.02
849.442	97.53
849.752	94.49
850.062	90.05
850.372	94.56
850.682	94.55
850.992	92.33
851.302	91.81
851.611	92.66
851.921	96.15
852.231	96.82
852.54	95.4
852.85	95.96
853.16	93.99
853.469	93.96
853.778	98.38
854.088	97.47
854.397	91.6
854.706	97.64
855.015	96.97
855.324	95.1
855.633	93.9
855.942	98.04
856.251	93.04
856.56	94.85
856.869	94.38
857.178	90.82
857.486	85.51
857.795	89.21
858.104	92.02
858.412	96.31
858.721	94.86
859.029	96.32
859.337	93.17
859.646	87.82
859.954	94.87
860.262	95.72
860.57	92.49
860.878	89.41
861.186	90.21
861.494	94.59
861.802	96.25
862.11	98.08
862.418	97.22
862.725	93.81
863.033	101.3
863.34	96.66
863.648	98.95
863.955	102.97
864.263	100.88
864.57	95.14
864.878	97
865.185	97.29
865.492	100.41
865.799	96.09
866.106	93.15
866.413	91.92
866.72	97.69
867.027	91.68
867.334	95.45
867.641	93.98
867.947	95.09
868.254	91.79
868.56	97.55
868.867	93.56
869.174	95.36
869.48	97.03
869.786	101.33
870.093	97.72
870.399	91.45
870.705	89.9
871.011	92.02
871.317	89.71
871.623	89.05
871.929	91.52
872.235	96.52
872.541	94.93
872.847	99.16
873.152	97.7
873.458	92.43
873.764	95.87
874.069	98.24
874.375	93.55
874.68	102.4
874.985	97.12
875.291	97.99
875.596	97.57
875.901	97.92
876.206	99.13
876.511	92.16
876.816	94.41
877.121	89.2
877.426	94.35
877.731	91.86
878.036	88.06
878.341	95.88
878.645	90.89
878.95	92.94
879.254	96.61
879.559	92.45
879.863	97.96
880.168	95.47
880.472	94.93
880.776	100.35
881.08	99.81
881.384	96.28
881.688	90.75
881.992	99.25
882.296	88.02
882.6	94.66
882.904	90.57
883.208	90.23
883.512	95.64
883.815	89.79
884.119	94.33
884.422	86.82
884.726	93.5
885.029	99.46
885.333	94.12
885.636	99.37
885.939	90.2
886.242	92.36
886.545	92.82
886.849	90.13
887.152	94.06
887.455	97.53
887.757	100.32
888.06	93.47
888.363	91.49
888.666	94.82
888.968	93.82
889.271	94.75
889.573	95.64
889.876	86.18
890.178	92.73
890.481	92.8
890.783	93.18
891.085	92.27
891.387	96.17
891.689	91.09
891.992	88.34
892.294	89.13
892.595	95.38
892.897	93.18
893.199	88.25
893.501	89.6
893.803	94.88
894.104	95.86
894.406	90.79
894.707	90.34
895.009	92.97
895.31	90.98
895.611	92.21
895.913	91.28
896.214	94.98
896.515	89.89
896.816	91.95
897.117	96.04
897.418	86.88
897.719	92.62
898.02	92.89
898.321	97.34
898.622	85.01
898.922	83.64
899.223	90.09
899.523	85.28
899.824	84.86
900.124	87.67
900.425	82.24
900.725	90.45
901.025	85.26
901.326	87.26
901.626	93.65
901.926	94.77
902.226	89.68
902.526	88.23
902.826	93.26
903.126	92.88
903.425	92.1
903.725	88.8
904.025	88.42
904.324	89.16
904.624	87.97
904.923	86.53
905.223	84.78
905.522	88.1
905.821	84.74
906.121	91.68
906.42	85.47
906.719	91.35
907.018	86.63
907.317	82.53
907.616	86.22
907.915	88.96
908.214	88.13
908.512	90.4
908.811	87.9
909.11	91.56
909.408	86.83
909.707	81.04
910.005	80.32
910.304	88.07
910.602	91.87
910.9	81.63
911.199	87.03
911.497	89.48
911.795	87.33
912.093	86.56
912.391	81.94
912.689	84.9
912.987	87.64
913.284	82.71
913.582	77.61
913.88	89.24
914.177	91.52
914.475	90.65
914.773	94.71
915.07	89.86
915.367	87.6
915.665	94.65
915.962	86.12
916.259	85.82
916.556	84.47
916.853	85
917.15	88.92
917.447	81.44
917.744	79.39
918.041	92.47
918.338	91.98
918.634	89.86
918.931	87.4
919.228	84.62
919.524	87.55
919.821	90.36
920.117	79.32
920.413	82.86
920.71	87.03
921.006	85.84
921.302	88.32
921.598	92.97
921.894	90.57
922.19	87.07
922.486	85.62
922.782	86.24
923.078	93.34
923.374	87.68
923.669	88.83
923.965	87.94
924.26	80.89
924.556	84.86
924.851	89.43
925.147	84.03
925.442	95.84
925.737	83.79
926.032	76.97
926.328	82.07
926.623	85.81
926.918	79.37
927.213	91.92
927.508	77.3
927.802	75.66
928.097	70.78
928.392	84.25
928.686	78.3
928.981	78.24
